Sample in Buffer,Sample in Window,TRIGGER,trig[1:0],rxdatak[3:0],rxdata[31:0],DETECT/Q[1:0]
3124,3124,0,0,0,0000bec4,0
3125,3125,0,0,3,0000fefe,0
3126,3126,0,0,1,000002fe,0
3127,3127,0,0,2,0000fe68,0
3128,3128,0,0,3,0000fefe,0
3129,3129,0,0,3,0000fefe,0
3130,3130,0,0,1,00005bfe,0
3131,3131,0,0,0,0000c086,0
3132,3132,0,0,2,0000fe0c,0
3133,3133,0,0,2,0000fe1a,0
3134,3134,0,0,2,0000febb,0
3135,3135,0,0,2,0000feb6,0
3136,3136,0,0,3,0000fefe,0
3137,3137,0,0,3,0000fefe,0
3138,3138,0,0,1,0000b2fe,0
3139,3139,0,0,2,0000feb5,0
3140,3140,0,0,1,0000fafe,0
3141,3141,0,0,3,0000fefe,0
3142,3142,0,0,2,0000fe44,0
3143,3143,0,0,0,0000e3ff,0
3144,3144,0,0,1,000081fe,0
3145,3145,0,0,1,000002fe,0
3146,3146,0,0,0,000053ee,0
3147,3147,0,0,0,0000c3bd,0
3148,3148,0,0,3,0000febc,0
3149,3149,0,0,0,00009bfb,0
3150,3150,0,0,0,00005e57,0
3151,3151,0,0,2,0000fe90,0
3152,3152,0,0,2,0000fe50,0
3153,3153,0,0,3,0000fefe,0
3154,3154,0,0,2,0000fed0,0
3155,3155,0,0,3,0000fefe,0
3156,3156,0,0,3,0000fefe,0
3157,3157,0,0,1,0000f2fe,0
3158,3158,0,0,2,0000fe44,0
3159,3159,0,0,1,00007ffe,0
3160,3160,0,0,2,0000fe7d,0
3161,3161,0,0,3,0000fe3c,0
3162,3162,0,0,2,0000fe60,0
3163,3163,0,0,3,0000fefe,0
3164,3164,0,0,2,0000fe21,0
3165,3165,0,0,2,0000fe8e,0
3166,3166,0,0,2,0000fe18,0
3167,3167,0,0,1,000087fe,0
3168,3168,0,0,0,00009316,0
3169,3169,0,0,3,0000fe1c,0
3170,3170,0,0,3,0000fefe,0
3171,3171,0,0,1,000026fe,0
3172,3172,0,0,2,0000fe71,0
3173,3173,0,0,3,0000fefe,0
3174,3174,0,0,3,0000fefe,0
3175,3175,0,0,0,0000c69b,0
3176,3176,0,0,2,0000fee8,0
3177,3177,0,0,3,0000fe7c,0
3178,3178,0,0,0,00001bcf,0
3179,3179,0,0,1,0000e7fe,0
3180,3180,0,0,0,0000e766,0
3181,3181,0,0,3,0000fefe,0
3182,3182,0,0,2,0000fe1b,0
3183,3183,0,0,2,0000febd,0
3184,3184,0,0,1,000044fe,0
3185,3185,0,0,1,00008dfe,0
3186,3186,0,0,1,0000cbfe,0
3187,3187,0,0,1,000092fe,0
3188,3188,0,0,2,0000fe8f,0
3189,3189,0,0,1,0000c4fe,0
3190,3190,0,0,0,00005306,0
3191,3191,0,0,2,0000fe11,0
3192,3192,0,0,0,000064c7,0
3193,3193,0,0,3,0000fefe,0
3194,3194,0,0,1,000080fe,0
3195,3195,0,0,2,0000fe00,0
3196,3196,0,0,3,0000fcfe,0
3197,3197,0,0,3,0000fefe,0
3198,3198,0,0,3,0000fefe,0
3199,3199,0,0,2,0000fe63,0
3200,3200,0,0,2,0000fe37,0
3201,3201,0,0,0,000057ef,0
3202,3202,0,0,2,0000fe09,0
3203,3203,0,0,0,000087c4,0
3204,3204,0,0,1,000046fe,0
3205,3205,0,0,2,0000fe54,0
3206,3206,0,0,0,00008a73,0
3207,3207,0,0,1,0000c0fe,0
3208,3208,0,0,2,0000f710,0
3209,3209,0,0,0,0000788e,0
3210,3210,0,0,2,0000fe32,0
3211,3211,0,0,2,0000fe80,0
3212,3212,0,0,2,0000fee2,0
3213,3213,0,0,2,0000fe69,0
3214,3214,0,0,0,0000792b,0
3215,3215,0,0,3,0000fefe,0
3216,3216,0,0,0,0000fd1a,0
3217,3217,0,0,3,0000fefe,0
3218,3218,0,0,3,0000fefe,0
3219,3219,0,0,3,0000fefe,0
3220,3220,0,0,1,000054fe,0
3221,3221,0,0,0,0000f479,0
3222,3222,0,0,0,00009d40,0
3223,3223,0,0,3,0000fefe,0
3224,3224,0,0,3,0000fefe,0
3225,3225,0,0,1,00002afd,0
3226,3226,0,0,3,0000fefe,0
3227,3227,0,0,3,0000fefe,0
3228,3228,0,0,2,0000fef1,0
3229,3229,0,0,1,000067fe,0
3230,3230,0,0,3,0000fefe,0
3231,3231,0,0,3,0000fefe,0
3232,3232,0,0,2,0000fe8e,0
3233,3233,0,0,3,0000fefe,0
3234,3234,0,0,1,0000a6fe,0
3235,3235,0,0,0,0000fcfe,0
3236,3236,0,0,2,0000fe97,0
3237,3237,0,0,3,0000fefe,0
3238,3238,0,0,3,0000fefe,0
3239,3239,0,0,2,0000fe46,0
3240,3240,0,0,0,000038cc,0
3241,3241,0,0,3,0000fefe,0
3242,3242,0,0,0,0000793b,0
3243,3243,0,0,2,0000fe10,0
3244,3244,0,0,3,0000fefe,0
3245,3245,0,0,2,0000fe0b,0
3246,3246,0,0,3,0000fefe,0
3247,3247,0,0,1,00000efe,0
3248,3248,0,0,2,0000fe9a,0
3249,3249,0,0,2,0000fe7a,0
3250,3250,0,0,3,0000fefe,0
3251,3251,0,0,1,000016fe,0
3252,3252,0,0,2,0000fe93,0
3253,3253,0,0,3,0000fefe,0
3254,3254,0,0,3,0000fefe,0
3255,3255,0,0,1,00001bfe,0
3256,3256,0,0,2,0000fe8a,0
3257,3257,0,0,2,0000fe04,0
3258,3258,0,0,3,0000fefe,0
3259,3259,0,0,0,00009b00,0
3260,3260,0,0,1,000022fe,0
3261,3261,0,0,2,0000fe52,0
3262,3262,0,0,2,0000fe49,0
3263,3263,0,0,1,0000fbfe,0
3264,3264,0,0,1,0000dafe,0
3265,3265,0,0,3,0000fefe,0
3266,3266,0,0,2,0000fe78,0
3267,3267,0,0,3,0000fefe,0
3268,3268,0,0,1,000082fe,0
3269,3269,0,0,2,0000feb6,0
3270,3270,0,0,1,0000c3fe,0
3271,3271,0,0,3,0000fefe,0
3272,3272,0,0,3,0000fefe,0
3273,3273,0,0,0,00003067,0
3274,3274,0,0,0,00007b50,0
3275,3275,0,0,3,0000fefe,0
3276,3276,0,0,0,00003421,0
3277,3277,0,0,3,0000fefe,0
3278,3278,0,0,1,000071fe,0
3279,3279,0,0,1,000054fe,0
3280,3280,0,0,2,0000fe1d,0
3281,3281,0,0,3,0000fefe,0
3282,3282,0,0,0,0000edff,0
3283,3283,0,0,3,0000fefe,0
3284,3284,0,0,3,0000fefe,0
3285,3285,0,0,1,000001fe,0
3286,3286,0,0,0,0000e98d,0
3287,3287,0,0,1,0000a2fe,0
3288,3288,0,0,0,0000633b,0
3289,3289,0,0,2,0000fe3f,0
3290,3290,0,0,1,000065fe,0
3291,3291,0,0,2,0000fe70,0
3292,3292,0,0,0,000090fd,0
3293,3293,0,0,2,0000fe45,0
3294,3294,0,0,1,00005bfe,0
3295,3295,0,0,0,00007bd7,0
3296,3296,0,0,1,00001bfe,0
3297,3297,0,0,1,000066fe,0
3298,3298,0,0,0,0000c1a2,0
3299,3299,0,0,2,0000fe69,0
3300,3300,0,0,1,000079fe,0
3301,3301,0,0,3,0000fefe,0
3302,3302,0,0,0,0000586e,0
3303,3303,0,0,3,0000fefe,0
3304,3304,0,0,1,000041fe,0
3305,3305,0,0,0,00008036,0
3306,3306,0,0,2,0000fe39,0
3307,3307,0,0,0,00008e7a,0
3308,3308,0,0,3,0000fefe,0
3309,3309,0,0,3,0000fefe,0
3310,3310,0,0,3,0000fefe,0
3311,3311,0,0,1,000022fe,0
3312,3312,0,0,2,0000fe82,0
3313,3313,0,0,2,0000feea,0
3314,3314,0,0,1,0000f0fe,0
3315,3315,0,0,0,0000763b,0
3316,3316,0,0,0,0000f899,0
3317,3317,0,0,2,0000fe07,0
3318,3318,0,0,2,0000fef2,0
3319,3319,0,0,2,0000fe9a,0
3320,3320,0,0,2,0000fedb,0
3321,3321,0,0,3,0000fefe,0
3322,3322,0,0,3,0000fe3c,0
3323,3323,0,0,3,0000fefe,0
3324,3324,0,0,3,0000fe9c,0
3325,3325,0,0,2,0000fe27,0
3326,3326,0,0,2,0000fe4d,0
3327,3327,0,0,0,00003e60,0
3328,3328,0,0,1,000022fe,0
3329,3329,0,0,3,0000fefe,0
3330,3330,0,0,2,0000fe44,0
3331,3331,0,0,0,0000a6ec,0
3332,3332,0,0,3,0000fefe,0
3333,3333,0,0,3,0000fefe,0
3334,3334,0,0,3,0000fefe,0
3335,3335,0,0,3,0000fefe,0
3336,3336,0,0,3,0000fefe,0
3337,3337,0,0,0,0000c006,0
3338,3338,0,0,1,0000bdfe,0
3339,3339,0,0,3,0000fefe,0
3340,3340,0,0,1,0000eefe,0
3341,3341,0,0,1,000005fe,0
3342,3342,0,0,0,0000a208,0
3343,3343,0,0,1,0000e4fe,0
3344,3344,0,0,1,000099fe,0
3345,3345,0,0,0,00009c8c,0
3346,3346,0,0,2,0000fe03,0
3347,3347,0,0,3,0000fefe,0
3348,3348,0,0,2,0000febb,0
3349,3349,0,0,1,0000c4fe,0
3350,3350,0,0,0,00008921,0
3351,3351,0,0,1,00008a9c,0
3352,3352,0,0,3,00003cfe,0
3353,3353,0,0,3,0000fefe,0
3354,3354,0,0,0,00007b56,0
3355,3355,0,0,2,0000fe64,0
3356,3356,0,0,0,00002237,0
3357,3357,0,0,2,0000fe7d,0
3358,3358,0,0,2,0000fe32,0
3359,3359,0,0,1,000024fe,0
3360,3360,0,0,0,000039f9,0
3361,3361,0,0,2,0000feee,0
3362,3362,0,0,2,0000fe6d,0
3363,3363,0,0,0,0000945f,0
3364,3364,0,0,3,0000fefe,0
3365,3365,0,0,1,000097fe,0
3366,3366,0,0,0,0000c0f9,0
3367,3367,0,0,2,0000fe72,0
3368,3368,0,0,1,0000e8fe,0
3369,3369,0,0,0,000071c3,0
3370,3370,0,0,3,0000fefe,0
3371,3371,0,0,1,0000c3fe,0
3372,3372,0,0,2,0000fe8c,0
3373,3373,0,0,2,0000fe02,0
3374,3374,0,0,1,00000efe,0
3375,3375,0,0,0,00002499,0
3376,3376,0,0,2,0000fe20,0
3377,3377,0,0,0,0000e6f4,0
3378,3378,0,0,3,0000fefe,0
3379,3379,0,0,2,0000fe26,0
3380,3380,0,0,1,000026fe,0
3381,3381,0,0,1,0000ee1c,0
3382,3382,0,0,1,000008fe,0
3383,3383,0,0,0,0000bf6c,0
3384,3384,0,0,1,000067fe,0
3385,3385,0,0,0,00008313,0
3386,3386,0,0,0,00002eed,0
3387,3387,0,0,0,0000cfc2,0
3388,3388,0,0,0,0000081a,0
3389,3389,0,0,3,0000fefe,0
3390,3390,0,0,2,0000fe55,0
3391,3391,0,0,2,0000fe41,0
3392,3392,0,0,3,0000fefe,0
3393,3393,0,0,2,0000feec,0
3394,3394,0,0,1,000081fe,0
3395,3395,0,0,0,000023f3,0
3396,3396,0,0,2,0000fe96,0
3397,3397,0,0,1,0000c7fe,0
3398,3398,0,0,3,0000fefe,0
3399,3399,0,0,1,00008efe,0
3400,3400,0,0,1,000078fe,0
3401,3401,0,0,2,0000fe84,0
3402,3402,0,0,0,00001711,0
3403,3403,0,0,0,00001185,0
3404,3404,0,0,2,0000fea7,0
3405,3405,0,0,3,0000fefe,0
3406,3406,0,0,3,0000fefe,0
3407,3407,0,0,2,0000fe45,0
3408,3408,0,0,2,0000fea9,0
3409,3409,0,0,0,0000c26e,0
3410,3410,0,0,1,000026fe,0
3411,3411,0,0,3,0000fefe,0
3412,3412,0,0,1,00009afe,0
3413,3413,0,0,1,00008b5c,0
3414,3414,0,0,0,0000ec2b,0
3415,3415,0,0,2,0000fe05,0
3416,3416,0,0,3,0000fefe,0
3417,3417,0,0,2,0000fe73,0
3418,3418,0,0,3,0000fefe,0
3419,3419,0,0,2,0000f783,0
3420,3420,0,0,0,00006e12,0
3421,3421,0,0,2,0000fe5e,0
3422,3422,0,0,3,0000fefe,0
3423,3423,0,0,1,000022fe,0
3424,3424,0,0,0,00007472,0
3425,3425,0,0,0,0000055f,0
3426,3426,0,0,3,0000fefe,0
3427,3427,0,0,0,0000f2f7,0
3428,3428,0,0,0,00007cc2,0
3429,3429,0,0,3,0000fefe,0
3430,3430,0,0,0,00008ceb,0
3431,3431,0,0,3,0000fefe,0
3432,3432,0,0,2,0000feab,0
3433,3433,0,0,0,0000ff0d,0
3434,3434,0,0,0,000078e0,0
3435,3435,0,0,2,0000fe87,0
3436,3436,0,0,1,000064fe,0
3437,3437,0,0,3,0000fefe,0
3438,3438,0,0,2,0000fed8,0
3439,3439,0,0,2,0000fe15,0
3440,3440,0,0,2,0000fee5,0
3441,3441,0,0,0,00001e62,0
3442,3442,0,0,2,0000fe32,0
3443,3443,0,0,1,000018fe,0
3444,3444,0,0,0,00005015,0
3445,3445,0,0,2,00009c72,0
3446,3446,0,0,1,000067fe,0
3447,3447,0,0,3,0000fefe,0
3448,3448,0,0,0,00008673,0
3449,3449,0,0,1,000019fe,0
3450,3450,0,0,2,0000fede,0
3451,3451,0,0,0,00007de6,0
3452,3452,0,0,0,00002268,0
3453,3453,0,0,2,0000fee0,0
3454,3454,0,0,3,0000fefe,0
3455,3455,0,0,1,00005ffe,0
3456,3456,0,0,2,0000fec3,0
3457,3457,0,0,0,0000e7ee,0
3458,3458,0,0,1,00002dfe,0
3459,3459,0,0,2,0000fe1e,0
3460,3460,0,0,0,0000dabb,0
3461,3461,0,0,3,0000fefe,0
3462,3462,0,0,3,0000fefe,0
3463,3463,0,0,2,0000fe98,0
3464,3464,0,0,2,0000fe19,0
3465,3465,0,0,3,0000fefe,0
3466,3466,0,0,2,0000fe26,0
3467,3467,0,0,0,000052e3,0
3468,3468,0,0,3,0000fefe,0
3469,3469,0,0,1,0000adfe,0
3470,3470,0,0,1,000030fe,0
3471,3471,0,0,3,0000fefe,0
3472,3472,0,0,0,0000d4f1,0
3473,3473,0,0,3,0000fefe,0
3474,3474,0,0,3,0000fefe,0
3475,3475,0,0,1,00001dfe,0
3476,3476,0,0,0,000066a1,0
3477,3477,0,0,2,0000fe9e,0
3478,3478,0,0,0,00002d8f,0
3479,3479,0,0,2,0000fe11,0
3480,3480,0,0,1,00009bfe,0
3481,3481,0,0,1,00001bfe,0
3482,3482,0,0,0,00002a75,0
3483,3483,0,0,1,00000cfe,0
3484,3484,0,0,2,0000fef6,0
3485,3485,0,0,0,00009067,0
3486,3486,0,0,1,0000ebfe,0
3487,3487,0,0,1,000092fe,0
3488,3488,0,0,3,0000fefe,0
3489,3489,0,0,0,000064da,0
3490,3490,0,0,0,000064ae,0
3491,3491,0,0,0,0000b00b,0
3492,3492,0,0,3,0000fefe,0
3493,3493,0,0,1,0000adfe,0
3494,3494,0,0,0,0000e1f4,0
3495,3495,0,0,2,0000fed3,0
3496,3496,0,0,0,0000f6bc,0
3497,3497,0,0,0,0000f720,0
3498,3498,0,0,1,00000dfe,0
3499,3499,0,0,0,00001406,0
3500,3500,0,0,3,0000fedc,0
3501,3501,0,0,0,00009079,0
3502,3502,0,0,2,0000fe0b,0
3503,3503,0,0,1,0000b5fe,0
3504,3504,0,0,1,000071fe,0
3505,3505,0,0,2,0000fe06,0
3506,3506,0,0,2,0000fe67,0
3507,3507,0,0,0,0000a625,0
3508,3508,0,0,0,0000db57,0
3509,3509,0,0,1,000080fe,0
3510,3510,0,0,1,0000ddfe,0
3511,3511,0,0,1,00006afe,0
3512,3512,0,0,1,0000f4fe,0
3513,3513,0,0,1,000097fe,0
3514,3514,0,0,1,0000f8fe,0
3515,3515,0,0,3,0000fefe,0
3516,3516,0,0,2,0000fe69,0
3517,3517,0,0,2,0000fe83,0
3518,3518,0,0,2,0000fe7c,0
3519,3519,0,0,1,0000fcfe,0
3520,3520,0,0,1,000010bc,0
3521,3521,0,0,2,0000fec2,0
3522,3522,0,0,3,0000fefe,0
3523,3523,0,0,0,00004f68,0
3524,3524,0,0,3,0000fefe,0
3525,3525,0,0,0,0000fb3e,0
3526,3526,0,0,1,0000c2fe,0
3527,3527,0,0,0,00009cff,0
3528,3528,0,0,2,0000fe28,0
3529,3529,0,0,0,0000261d,0
3530,3530,0,0,1,0000dbfe,0
3531,3531,0,0,0,00005eee,0
3532,3532,0,0,0,000005fc,0
3533,3533,0,0,3,0000fefe,0
3534,3534,0,0,2,0000fe87,0
3535,3535,0,0,1,00006cfe,0
3536,3536,0,0,1,0000fafe,0
3537,3537,0,0,1,0000b69c,0
3538,3538,0,0,1,0000b1fe,0
3539,3539,0,0,2,0000fe28,0
3540,3540,0,0,1,0000f6fe,0
3541,3541,0,0,2,0000fe8d,0
3542,3542,0,0,2,0000fe6f,0
3543,3543,0,0,3,0000fefe,0
3544,3544,0,0,2,0000fee3,0
3545,3545,0,0,1,00000dfe,0
3546,3546,0,0,3,0000fefe,0
3547,3547,0,0,2,0000feea,0
3548,3548,0,0,3,0000fefe,0
3549,3549,0,0,0,0000888c,0
3550,3550,0,0,1,0000d7fe,0
3551,3551,0,0,3,0000fefe,0
3552,3552,0,0,2,0000feef,0
3553,3553,0,0,0,00000b66,0
3554,3554,0,0,2,0000fe10,0
3555,3555,0,0,0,000078ca,0
3556,3556,0,0,2,0000fe11,0
3557,3557,0,0,0,000073af,0
3558,3558,0,0,2,0000fed0,0
3559,3559,0,0,1,00000dfe,0
3560,3560,0,0,0,0000fee3,0
3561,3561,0,0,3,0000fefe,0
3562,3562,0,0,1,0000e9fe,0
3563,3563,0,0,2,00003cb0,0
3564,3564,0,0,2,0000fe28,0
3565,3565,0,0,0,00007956,0
3566,3566,0,0,3,0000fefe,0
3567,3567,0,0,1,000028fe,0
3568,3568,0,0,3,0000fefe,0
3569,3569,0,0,3,0000fefe,0
3570,3570,0,0,2,00005c17,0
3571,3571,0,0,0,00007f48,0
3572,3572,0,0,0,0000ed7e,0
3573,3573,0,0,0,000016ec,0
3574,3574,0,0,3,0000fefe,0
3575,3575,0,0,3,0000fefe,0
3576,3576,0,0,3,0000fefe,0
3577,3577,0,0,3,0000fefe,0
3578,3578,0,0,1,000044fe,0
3579,3579,0,0,0,00009f56,0
3580,3580,0,0,2,0000fec2,0
3581,3581,0,0,0,00000789,0
3582,3582,0,0,3,0000fefe,0
3583,3583,0,0,2,0000fe0b,0
3584,3584,0,0,3,0000fefe,0
3585,3585,0,0,2,0000fed7,0
3586,3586,0,0,2,0000fe7c,0
3587,3587,0,0,2,0000fe3b,0
3588,3588,0,0,2,0000fe93,0
3589,3589,0,0,0,000086ab,0
3590,3590,0,0,2,0000feda,0
3591,3591,0,0,3,0000fefe,0
3592,3592,0,0,0,0000ca78,0
3593,3593,0,0,0,0000f19a,0
3594,3594,0,0,3,0000fefe,0
3595,3595,0,0,2,0000fee4,0
3596,3596,0,0,2,0000fec4,0
3597,3597,0,0,3,0000fefe,0
3598,3598,0,0,1,00002e5c,0
3599,3599,0,0,1,000026fe,0
3600,3600,0,0,3,0000fefe,0
3601,3601,0,0,3,0000fefe,0
3602,3602,0,0,3,0000fefe,0
3603,3603,0,0,3,00009cfe,0
3604,3604,0,0,3,0000fefe,0
3605,3605,0,0,1,0000ecfe,0
3606,3606,0,0,2,0000fe16,0
3607,3607,0,0,2,0000fe37,0
3608,3608,0,0,0,0000e260,0
3609,3609,0,0,1,000027fe,0
3610,3610,0,0,3,0000fefe,0
3611,3611,0,0,0,00005d03,0
3612,3612,0,0,2,0000fe39,0
3613,3613,0,0,0,00008355,0
3614,3614,0,0,2,0000fecc,0
3615,3615,0,0,0,00003b8c,0
3616,3616,0,0,3,0000fefe,0
3617,3617,0,0,0,00003533,0
3618,3618,0,0,3,0000fefe,0
3619,3619,0,0,3,0000fefe,0
3620,3620,0,0,1,0000f5fe,0
3621,3621,0,0,1,000093fe,0
3622,3622,0,0,0,00000593,0
3623,3623,0,0,0,00008e31,0
3624,3624,0,0,0,0000c000,0
3625,3625,0,0,2,0000fee2,0
3626,3626,0,0,0,0000ec5c,0
3627,3627,0,0,2,0000fe22,0
3628,3628,0,0,0,0000000c,0
3629,3629,0,0,1,000018fe,0
3630,3630,0,0,3,0000fef7,0
3631,3631,0,0,1,000030fe,0
3632,3632,0,0,3,0000fefe,0
3633,3633,0,0,2,0000fe9d,0
3634,3634,0,0,0,000047b1,0
3635,3635,0,0,1,0000fdfe,0
3636,3636,0,0,2,0000fe50,0
3637,3637,0,0,3,0000fefe,0
3638,3638,0,0,3,0000fefe,0
3639,3639,0,0,0,00000cf0,0
3640,3640,0,0,3,0000fefe,0
3641,3641,0,0,0,00000872,0
3642,3642,0,0,1,000001fe,0
3643,3643,0,0,1,00003efe,0
3644,3644,0,0,0,00005b1a,0
3645,3645,0,0,1,0000a8fe,0
3646,3646,0,0,0,0000d94e,0
3647,3647,0,0,3,0000fefe,0
3648,3648,0,0,1,0000e3fe,0
3649,3649,0,0,2,0000feb7,0
3650,3650,0,0,1,0000f3fe,0
3651,3651,0,0,1,0000abfe,0
3652,3652,0,0,0,00004040,0
3653,3653,0,0,0,0000e5ed,0
3654,3654,0,0,3,0000fefe,0
3655,3655,0,0,2,0000fede,0
3656,3656,0,0,2,0000fe50,0
3657,3657,0,0,3,0000fefe,0
3658,3658,0,0,3,0000fe9c,0
3659,3659,0,0,2,0000fe42,0
3660,3660,0,0,1,0000b2fe,0
3661,3661,0,0,1,0000e1fe,0
3662,3662,0,0,1,00003dfe,0
3663,3663,0,0,0,0000620e,0
3664,3664,0,0,3,0000fefe,0
3665,3665,0,0,0,00002249,0
3666,3666,0,0,1,0000fffe,0
3667,3667,0,0,2,0000fe10,0
3668,3668,0,0,2,0000fe0e,0
3669,3669,0,0,1,000027fe,0
3670,3670,0,0,2,0000fe20,0
3671,3671,0,0,1,00000dfe,0
3672,3672,0,0,2,0000fece,0
3673,3673,0,0,3,0000fefe,0
3674,3674,0,0,1,00007cfe,0
3675,3675,0,0,2,0000fe05,0
3676,3676,0,0,1,0000bbfe,0
3677,3677,0,0,3,0000fefe,0
3678,3678,0,0,1,000098fe,0
3679,3679,0,0,3,0000fefe,0
3680,3680,0,0,1,0000c2fe,0
3681,3681,0,0,3,0000fefe,0
3682,3682,0,0,0,0000c644,0
3683,3683,0,0,2,0000fe15,0
3684,3684,0,0,0,0000d5fb,0
3685,3685,0,0,3,0000fefe,0
3686,3686,0,0,1,000077fe,0
3687,3687,0,0,1,000019fe,0
3688,3688,0,0,0,00005b7d,0
3689,3689,0,0,0,0000134d,0
3690,3690,0,0,0,0000a72c,0
3691,3691,0,0,1,000035fe,0
3692,3692,0,0,3,0000fefe,0
3693,3693,0,0,2,0000fe73,0
3694,3694,0,0,1,0000b2fe,0
3695,3695,0,0,2,0000fe0a,0
3696,3696,0,0,1,00004ffe,0
3697,3697,0,0,2,0000fedc,0
3698,3698,0,0,2,0000fee1,0
3699,3699,0,0,1,000076fe,0
3700,3700,0,0,3,0000fefe,0
3701,3701,0,0,2,0000fec8,0
3702,3702,0,0,3,0000fefe,0
3703,3703,0,0,3,0000fefe,0
3704,3704,0,0,3,0000fefe,0
3705,3705,0,0,1,0000cefe,0
3706,3706,0,0,3,0000fefe,0
3707,3707,0,0,3,0000fefe,0
3708,3708,0,0,2,0000feff,0
3709,3709,0,0,2,0000fe48,0
3710,3710,0,0,0,00000862,0
3711,3711,0,0,3,0000fefe,0
3712,3712,0,0,3,0000fefe,0
3713,3713,0,0,2,0000bc42,0
3714,3714,0,0,3,0000fefe,0
3715,3715,0,0,1,0000d8fe,0
3716,3716,0,0,3,0000fefe,0
3717,3717,0,0,3,0000fefe,0
3718,3718,0,0,2,0000fef0,0
3719,3719,0,0,2,0000fe9c,0
3720,3720,0,0,1,000098fe,0
3721,3721,0,0,2,0000fdf8,0
3722,3722,0,0,3,0000fefe,0
3723,3723,0,0,2,0000fe1e,0
3724,3724,0,0,1,00005dfe,0
3725,3725,0,0,2,0000fe77,0
3726,3726,0,0,1,000078fe,0
3727,3727,0,0,1,00006cfe,0
3728,3728,0,0,3,0000fefe,0
3729,3729,0,0,1,00008ffe,0
3730,3730,0,0,3,0000fedc,0
3731,3731,0,0,0,00006ead,0
3732,3732,0,0,1,0000a1fe,0
3733,3733,0,0,3,0000fefe,0
3734,3734,0,0,2,0000febb,0
3735,3735,0,0,3,0000fefe,0
3736,3736,0,0,1,000091fe,0
3737,3737,0,0,3,0000fefe,0
3738,3738,0,0,1,000004fe,0
3739,3739,0,0,2,0000fe09,0
3740,3740,0,0,0,0000cdcb,0
3741,3741,0,0,3,0000fefe,0
3742,3742,0,0,3,0000fefe,0
3743,3743,0,0,0,0000dae6,0
3744,3744,0,0,2,0000fe86,0
3745,3745,0,0,0,00009a91,0
3746,3746,0,0,1,000074fe,0
3747,3747,0,0,2,0000fe2e,0
3748,3748,0,0,0,0000a030,0
3749,3749,0,0,2,0000fed2,0
3750,3750,0,0,2,0000fe47,0
3751,3751,0,0,1,000026fe,0
3752,3752,0,0,3,0000fefe,0
3753,3753,0,0,2,0000fe79,0
3754,3754,0,0,3,0000fefe,0
3755,3755,0,0,2,0000fe77,0
3756,3756,0,0,0,00007935,0
3757,3757,0,0,0,0000707c,0
3758,3758,0,0,2,0000fec2,0
3759,3759,0,0,2,0000fecd,0
3760,3760,0,0,2,0000fe20,0
3761,3761,0,0,0,00005b05,0
3762,3762,0,0,2,0000fed6,0
3763,3763,0,0,2,0000fef5,0
3764,3764,0,0,1,0000ddfe,0
3765,3765,0,0,1,00000cfe,0
3766,3766,0,0,0,0000bd56,0
3767,3767,0,0,3,0000fefe,0
3768,3768,0,0,3,0000fefe,0
3769,3769,0,0,2,0000fe53,0
3770,3770,0,0,2,0000fe71,0
3771,3771,0,0,3,0000fefe,0
3772,3772,0,0,1,000047fe,0
3773,3773,0,0,2,0000fee2,0
3774,3774,0,0,3,0000fefe,0
3775,3775,0,0,3,0000fefe,0
3776,3776,0,0,0,00005109,0
3777,3777,0,0,3,0000fefe,0
3778,3778,0,0,1,00006efe,0
3779,3779,0,0,3,0000fefe,0
3780,3780,0,0,3,0000fefe,0
3781,3781,0,0,1,00003efe,0
3782,3782,0,0,1,000061fe,0
3783,3783,0,0,3,0000fefe,0
3784,3784,0,0,0,000003ce,0
3785,3785,0,0,3,0000fefe,0
3786,3786,0,0,2,0000fe6b,0
3787,3787,0,0,2,0000fe20,0
3788,3788,0,0,3,0000fefe,0
3789,3789,0,0,3,0000fefe,0
3790,3790,0,0,0,0000c04d,0
3791,3791,0,0,3,0000fefe,0
3792,3792,0,0,1,000045fe,0
3793,3793,0,0,3,0000fefe,0
3794,3794,0,0,0,0000a5ce,0
3795,3795,0,0,3,0000fefe,0
3796,3796,0,0,3,0000fefe,0
3797,3797,0,0,1,00003efe,0
3798,3798,0,0,0,0000f2a3,0
3799,3799,0,0,1,000068fe,0
3800,3800,0,0,3,0000fefe,0
3801,3801,0,0,2,0000fe41,0
3802,3802,0,0,0,0000ba19,0
3803,3803,0,0,0,0000bcc1,0
3804,3804,0,0,1,00003bfe,0
3805,3805,0,0,2,00009c02,0
3806,3806,0,0,3,00001cfe,0
3807,3807,0,0,0,00005066,0
3808,3808,0,0,1,000070fe,0
3809,3809,0,0,0,0000d61c,0
3810,3810,0,0,0,00009d1f,0
3811,3811,0,0,0,00007c10,0
3812,3812,0,0,0,000040d0,0
3813,3813,0,0,2,0000fe19,0
3814,3814,0,0,1,00001efe,0
3815,3815,0,0,2,0000fec2,0
3816,3816,0,0,3,0000fefe,0
3817,3817,0,0,2,0000fef0,0
3818,3818,0,0,1,00000ffe,0
3819,3819,0,0,2,0000fe93,0
3820,3820,0,0,0,00007114,0
3821,3821,0,0,2,0000fe5a,0
3822,3822,0,0,0,000044b1,0
3823,3823,0,0,2,0000febb,0
3824,3824,0,0,1,0000a2fe,0
3825,3825,0,0,2,0000fea4,0
3826,3826,0,0,3,00003cfe,0
